time,latitude,longitude,z,centroid
0,86.25,-59.75,5177.0,-1
0,86.25,-59.00,5176.9,-1
0,86.25,-58.25,5176.9,-1
0,86.25,-57.50,5176.9,-1
0,86.25,-56.25,5176.8,-1
0,86.25,-55.00,5176.8,-1
0,86.25,-54.25,5176.7,-1
0,86.25,-53.25,5176.6,-1
0,86.25,-49.25,5176.3,-1
0,86.25,-48.50,5176.2,-1
0,86.25,-47.75,5176.1,-1
0,86.25,-47.00,5176.1,-1
0,86.25,-45.50,5176.1,-1
0,86.25,-44.75,5176.1,-1
0,86.25,-43.75,5176.2,-1
0,85.50,-82.50,5170.6,-1
0,85.50,-81.25,5170.6,-1
0,83.75,155.50,5383.6,-1
0,83.75,156.50,5383.5,-1
0,83.50,153.00,5383.6,-1
0,83.50,153.75,5383.6,-1
0,83.25,149.50,5384.0,-1
0,60.75,-70.25,5535.4,-1
0,60.25,-23.25,5290.6,-1
0,52.50,-137.25,5600.9,-1
0,51.75,35.25,5674.1,-1
0,50.50,142.75,5609.5,-1
0,49.50,113.50,5565.1,-1
0,46.75,33.25,5721.1,-1
0,45.50,33.00,5720.1,-1
0,45.00,30.50,5718.4,-1
0,44.75,172.25,5692.6,-1
0,43.50,-177.25,5639.8,-1
0,42.50,20.50,5724.7,-1
0,41.75,13.50,5667.8,-1
0,34.50,-17.25,5841.3,-1
0,31.25,136.50,5839.0,-1
0,30.75,-122.50,5844.4,-1
0,28.50,-139.75,5780.1,-1
0,27.75,137.75,5854.4,-1
0,26.25,-107.75,5899.3,-1
1,86.50,-48.75,5171.4,-1
1,86.50,-47.75,5171.3,-1
1,86.50,-47.00,5171.2,-1
1,86.50,-46.00,5171.2,-1
1,86.50,-45.25,5171.2,-1
1,86.50,-43.00,5171.2,-1
1,86.50,-41.50,5171.3,-1
1,86.00,-65.00,5173.1,-1
1,85.75,-69.25,5173.3,-1
1,85.75,-68.50,5173.2,-1
1,85.75,-67.50,5173.2,-1
1,85.75,-66.50,5173.1,-1
1,85.50,-71.50,5173.4,-1
1,85.50,-70.50,5173.3,-1
1,67.75,89.00,5546.5,-1
1,62.00,178.50,5706.8,-1
1,60.25,-20.50,5284.4,-1
1,60.00,-69.50,5525.2,-1
1,51.75,-133.75,5601.7,-1
1,51.75,143.75,5610.0,-1
1,51.50,32.50,5668.5,-1
1,50.00,117.00,5573.9,-1
1,49.00,-89.75,5683.8,-1
1,44.50,-178.25,5636.0,-1
1,40.75,13.25,5670.7,-1
1,34.75,-17.00,5817.0,-1
1,33.25,-124.50,5847.1,-1
1,29.75,76.75,5859.2,-1
1,29.50,-139.00,5777.1,-1
2,86.75,-41.50,5177.9,-1
2,86.75,-40.50,5177.9,-1
2,86.75,-39.50,5177.8,-1
2,86.50,-37.75,5177.8,-1
2,86.50,-36.50,5177.8,-1
2,86.50,-35.50,5177.8,-1
2,86.50,-34.00,5177.7,-1
2,86.50,-33.00,5177.7,-1
2,86.50,-32.00,5177.8,-1
2,86.50,-30.50,5177.9,-1
2,86.25,-23.00,5178.6,-1
2,86.25,-22.25,5178.6,-1
2,85.75,-13.75,5179.8,-1
2,85.75,-13.00,5179.8,-1
2,70.00,-147.50,5453.3,-1
2,67.50,88.50,5554.5,-1
2,61.00,-18.75,5291.5,-1
2,58.75,-68.00,5534.8,-1
2,52.50,142.50,5608.3,-1
2,52.25,-129.50,5607.2,-1
2,51.75,31.50,5684.2,-1
2,51.50,30.50,5684.3,-1
2,50.25,118.25,5579.7,-1
2,49.25,-90.25,5676.7,-1
2,45.25,-179.75,5630.4,-1
2,40.00,179.00,5666.6,-1
2,39.75,13.75,5686.2,-1
2,35.25,-16.50,5822.1,-1
2,34.75,-126.00,5832.6,-1
2,33.25,-124.50,5830.9,-1
2,30.00,-138.25,5762.1,-1
2,30.00,135.75,5856.1,-1
2,26.75,135.00,5862.0,-1
2,26.25,79.50,5835.4,-1
3,89.75,-101.75,5211.1,-1
3,89.75,-100.25,5211.0,-1
3,89.75,-99.00,5210.8,-1
3,89.75,72.50,5210.8,-1
3,89.75,74.00,5211.0,-1
3,86.50,-10.50,5176.4,-1
3,86.25,-4.50,5175.8,-1
3,86.25,-3.75,5175.8,-1
3,86.00,-2.00,5175.7,-1
3,86.00,0.75,5175.7,-1
3,86.00,1.75,5175.7,-1
3,85.75,3.25,5175.8,-1
3,66.75,88.25,5550.0,-1
3,62.75,-150.75,5517.8,-1
3,61.50,-19.50,5314.5,-1
3,57.75,-65.50,5543.8,-1
3,53.75,-125.75,5631.5,-1
3,53.25,29.25,5698.5,-1
3,53.00,141.00,5596.3,-1
3,51.50,31.00,5696.6,-1
3,50.25,119.50,5570.7,-1
3,48.75,-90.25,5688.9,-1
3,44.75,178.75,5622.6,-1
3,38.25,14.25,5703.9,-1
3,35.75,-16.00,5813.2,-1
3,35.25,-127.00,5839.2,-1
3,31.25,-138.00,5766.0,-1
3,28.75,84.25,5858.0,-1
3,28.00,84.00,5859.2,-1
3,27.50,91.25,5856.1,-1
3,26.50,137.00,5856.1,-1
4,89.75,-85.50,5204.2,-1
4,89.75,-83.75,5204.1,-1
4,89.75,-82.00,5203.9,-1
4,89.75,-80.25,5203.8,-1
4,89.75,76.75,5203.4,-1
4,89.75,78.00,5203.5,-1
4,89.75,79.25,5203.6,-1
4,89.75,80.50,5203.7,-1
4,89.75,82.00,5203.8,-1
4,89.75,83.25,5203.9,-1
4,89.75,84.50,5204.0,-1
4,89.75,85.75,5204.1,-1
4,89.75,87.00,5204.2,-1
4,89.75,88.25,5204.3,-1
4,86.50,60.50,5191.2,-1
4,86.50,62.50,5191.4,-1
4,86.25,65.25,5191.5,-1
4,86.25,66.00,5191.5,-1
4,86.00,15.50,5173.8,-1
4,86.00,16.25,5173.8,-1
4,85.75,18.50,5173.5,-1
4,85.75,19.25,5173.5,-1
4,85.75,21.00,5173.5,-1
4,85.75,22.25,5173.5,-1
4,66.50,89.25,5539.2,-1
4,64.00,-147.25,5519.1,-1
4,63.75,-149.25,5516.8,-1
4,61.00,-147.25,5530.7,-1
4,61.00,-18.25,5334.7,-1
4,56.75,-62.25,5550.1,-1
4,53.00,27.00,5698.2,-1
4,53.00,140.50,5599.5,-1
4,52.75,132.75,5624.2,-1
4,50.00,119.75,5575.7,-1
4,48.50,-88.00,5697.1,-1
4,45.75,36.50,5769.0,-1
4,43.50,178.75,5615.2,-1
4,37.75,-128.75,5829.5,-1
4,37.75,15.75,5711.8,-1
4,36.25,-15.50,5818.2,-1
4,35.75,-127.50,5833.3,-1
4,33.00,-115.25,5872.5,-1
4,32.00,-137.50,5762.3,-1
4,27.25,156.75,5868.6,-1
4,26.50,73.50,5838.4,-1
4,26.00,155.25,5865.9,-1
4,25.75,159.50,5872.9,-1
5,87.75,-4.75,5178.0,-1
5,87.75,-3.75,5177.9,-1
5,87.75,-3.00,5177.8,-1
5,87.75,-2.00,5177.8,-1
5,87.75,-1.25,5177.7,-1
5,87.75,-0.25,5177.7,-1
5,87.75,0.75,5177.6,-1
5,87.75,1.75,5177.6,-1
5,87.50,3.00,5177.5,-1
5,87.50,4.00,5177.4,-1
5,87.50,5.00,5177.4,-1
5,87.50,6.00,5177.3,-1
5,87.50,6.75,5177.3,-1
5,87.50,7.75,5177.3,-1
5,87.50,9.00,5177.2,-1
5,87.50,10.50,5177.2,-1
5,87.50,11.75,5177.2,-1
5,86.75,67.00,5181.4,-1
5,86.75,67.75,5181.5,-1
5,86.75,69.00,5181.6,-1
5,86.75,70.25,5181.6,-1
5,86.75,71.50,5181.7,-1
5,86.75,72.75,5181.8,-1
5,86.75,73.50,5181.8,-1
5,85.75,39.25,5170.5,-1
5,85.75,40.00,5170.5,-1
5,85.75,41.00,5170.5,-1
5,66.50,89.50,5541.1,-1
5,61.50,-15.75,5341.6,-1
5,59.50,-143.00,5545.3,-1
5,56.00,-59.00,5529.2,-1
5,55.25,137.50,5617.4,-1
5,53.50,132.75,5625.9,-1
5,53.50,133.50,5626.2,-1
5,53.50,135.00,5626.3,-1
5,53.25,141.25,5603.7,-1
5,52.25,26.25,5695.3,-1
5,50.50,69.25,5667.4,-1
5,49.50,120.75,5593.8,-1
5,48.75,-88.75,5688.9,-1
5,42.75,-179.75,5608.3,-1
5,38.00,-129.25,5824.3,-1
5,37.75,17.00,5721.3,-1
5,37.00,-15.00,5805.0,-1
5,32.75,-136.50,5758.4,-1
5,28.25,91.25,5856.1,-1
5,27.50,92.00,5857.2,-1
5,26.25,154.75,5859.6,-1
5,26.25,157.75,5857.5,-1
5,25.75,-74.25,5884.1,-1
6,87.25,9.25,5185.7,-1
6,87.25,10.25,5185.6,-1
6,87.25,11.50,5185.5,-1
6,87.25,13.00,5185.3,-1
6,87.00,85.75,5172.4,-1
6,87.00,86.75,5172.3,-1
6,87.00,87.75,5172.3,-1
6,87.00,90.00,5172.2,-1
6,87.00,91.00,5172.3,-1
6,87.00,91.75,5172.3,-1
6,85.75,58.50,5170.5,-1
6,85.75,59.50,5170.5,-1
6,66.50,88.75,5549.9,-1
6,62.25,-13.75,5376.1,-1
6,61.00,-143.50,5554.5,-1
6,59.75,-140.25,5545.5,-1
6,59.75,-42.25,5511.4,-1
6,58.50,-139.25,5543.2,-1
6,55.25,136.25,5616.8,-1
6,55.00,-56.25,5530.0,-1
6,54.25,133.25,5623.8,-1
6,54.00,142.00,5612.9,-1
6,52.00,26.25,5713.1,-1
6,50.50,125.75,5610.6,-1
6,50.25,-90.25,5691.9,-1
6,49.75,68.75,5670.2,-1
6,49.00,122.50,5609.8,-1
6,48.75,-89.00,5683.6,-1
6,43.50,-178.00,5602.7,-1
6,38.25,-129.50,5799.1,-1
6,38.00,17.25,5744.3,-1
6,37.75,-14.50,5815.9,-1
6,33.75,-135.50,5742.2,-1
6,27.25,157.00,5866.1,-1
6,26.50,155.00,5861.2,-1
6,26.25,158.00,5867.6,-1
7,89.75,-161.00,5196.5,-1
7,89.75,-160.25,5196.5,-1
7,89.75,-159.25,5196.6,-1
7,89.75,-158.50,5196.6,-1
7,89.75,-157.75,5196.7,-1
7,89.75,27.00,5196.7,-1
7,86.75,117.75,5162.7,-1
7,86.75,118.50,5162.7,-1
7,86.75,119.25,5162.6,-1
7,86.75,120.50,5162.6,-1
7,86.75,121.25,5162.7,-1
7,86.75,122.25,5162.7,-1
7,86.75,123.25,5162.8,-1
7,65.75,88.00,5541.1,-1
7,63.25,-11.50,5405.0,-1
7,59.50,-39.50,5518.1,-1
7,59.25,-136.75,5556.3,-1
7,59.25,-133.25,5553.8,-1
7,59.00,-138.25,5559.5,-1
7,59.00,-134.50,5552.4,-1
7,55.25,134.50,5597.4,-1
7,55.25,140.75,5609.6,-1
7,55.00,141.50,5609.6,-1
7,54.00,-53.00,5529.9,-1
7,53.75,132.00,5598.8,-1
7,53.50,131.25,5598.8,-1
7,52.00,27.00,5725.4,-1
7,51.00,127.25,5595.1,-1
7,49.50,69.25,5659.6,-1
7,49.00,-89.75,5696.3,-1
7,48.75,124.75,5602.1,-1
7,45.25,-177.50,5593.6,-1
7,38.50,-13.75,5818.0,-1
7,38.00,17.25,5762.5,-1
7,34.25,-135.00,5744.3,-1
7,30.50,89.25,5859.0,-1
7,28.25,87.25,5859.1,-1
7,26.50,154.00,5840.1,-1
8,89.75,-155.50,5191.0,-1
8,89.75,-154.75,5191.1,-1
8,89.75,-153.50,5191.1,-1
8,89.75,-152.75,5191.2,-1
8,89.75,-152.00,5191.2,-1
8,89.75,-151.25,5191.3,-1
8,89.75,-150.00,5191.4,-1
8,89.75,-149.25,5191.4,-1
8,89.75,-148.50,5191.5,-1
8,89.75,-147.25,5191.5,-1
8,89.75,-146.50,5191.6,-1
8,89.75,-145.75,5191.6,-1
8,89.75,-144.50,5191.7,-1
8,89.75,48.25,5191.8,-1
8,89.75,49.00,5191.7,-1
8,89.75,49.75,5191.6,-1
8,89.75,51.00,5191.6,-1
8,89.75,51.75,5191.5,-1
8,89.75,53.00,5191.4,-1
8,89.75,54.25,5191.4,-1
8,89.75,55.00,5191.3,-1
8,89.75,56.25,5191.2,-1
8,89.75,57.00,5191.2,-1
8,89.75,58.25,5191.1,-1
8,89.75,59.50,5191.0,-1
8,89.75,60.25,5191.0,-1
8,89.75,61.50,5190.9,-1
8,89.75,62.75,5190.8,-1
8,86.75,151.00,5154.5,-1
8,86.75,152.25,5154.4,-1
8,86.75,153.50,5154.5,-1
8,64.75,87.25,5522.3,-1
8,64.25,-9.00,5422.9,-1
8,62.00,-119.00,5545.6,-1
8,59.75,-37.50,5519.9,-1
8,54.25,133.00,5575.6,-1
8,53.25,-49.50,5525.7,-1
8,51.50,27.25,5730.5,-1
8,48.75,69.25,5641.3,-1
8,48.25,-90.25,5710.2,-1
8,46.25,-178.75,5589.3,-1
8,39.50,-12.75,5827.3,-1
8,37.75,17.25,5777.6,-1
8,35.00,-134.25,5743.4,-1
8,28.25,-46.00,5895.3,-1
8,28.25,152.50,5849.8,-1
8,27.00,153.50,5842.1,-1
9,89.75,-125.75,5185.5,-1
9,89.75,61.25,5186.0,-1
9,89.75,62.50,5185.9,-1
9,89.75,63.75,5185.8,-1
9,89.75,65.00,5185.7,-1
9,89.75,66.25,5185.6,-1
9,89.75,67.50,5185.5,-1
9,89.75,68.75,5185.4,-1
9,89.75,70.00,5185.3,-1
9,87.25,176.00,5145.6,-1
9,87.25,176.75,5145.5,-1
9,87.25,178.00,5145.6,-1
9,65.00,-6.75,5426.8,-1
9,64.00,86.75,5519.8,-1
9,60.00,-35.25,5517.1,-1
9,54.25,132.25,5578.7,-1
9,54.25,133.00,5578.7,-1
9,52.50,-46.25,5506.3,-1
9,50.00,29.25,5719.8,-1
9,48.25,70.00,5643.0,-1
9,47.25,-91.00,5716.0,-1
9,46.50,-179.00,5588.0,-1
9,37.75,17.25,5788.0,-1
9,35.50,-133.25,5747.1,-1
9,27.50,-45.75,5874.5,-1
9,27.00,153.00,5836.0,-1
9,26.50,77.25,5859.1,-1
10,87.75,-168.00,5140.6,-1
10,87.75,-167.00,5140.5,-1
10,87.75,-165.75,5140.5,-1
10,87.75,-165.00,5140.5,-1
10,87.75,-164.25,5140.6,-1
10,66.25,92.00,5541.1,-1
10,65.50,-4.75,5448.5,-1
10,65.25,-113.00,5473.1,-1
10,64.25,-120.25,5498.3,-1
10,63.00,86.50,5528.9,-1
10,60.50,-33.75,5526.6,-1
10,56.75,-43.25,5559.2,-1
10,53.75,132.25,5584.6,-1
10,52.50,-43.00,5503.1,-1
10,50.00,30.25,5725.0,-1
10,48.25,71.00,5653.5,-1
10,46.75,-177.75,5593.5,-1
10,46.00,-90.25,5711.8,-1
10,37.50,17.25,5811.2,-1
10,36.25,-132.50,5733.0,-1
10,27.25,151.50,5847.3,-1
10,26.75,-45.25,5879.1,-1
11,88.50,-166.75,5130.3,-1
11,88.50,-165.50,5130.2,-1
11,88.50,-164.75,5130.1,-1
11,88.50,-163.75,5130.1,-1
11,88.50,-163.00,5130.1,-1
11,88.50,-162.25,5130.0,-1
11,88.50,-160.00,5130.0,-1
11,88.50,-159.25,5130.1,-1
11,88.50,-158.50,5130.1,-1
11,88.50,-157.50,5130.1,-1
11,88.50,-156.75,5130.2,-1
11,88.50,-156.00,5130.2,-1
11,88.50,-154.75,5130.3,-1
11,67.00,91.50,5532.1,-1
11,66.50,-111.25,5453.2,-1
11,66.25,-2.00,5467.4,-1
11,62.25,86.75,5524.0,-1
11,54.00,134.50,5577.4,-1
11,53.50,132.75,5576.0,-1
11,52.75,-40.75,5492.3,-1
11,50.50,30.75,5726.5,-1
11,48.25,-176.50,5593.8,-1
11,48.00,71.75,5650.9,-1
11,44.25,-89.25,5722.5,-1
11,37.25,17.25,5822.4,-1
11,37.00,-132.25,5734.5,-1
11,27.00,150.25,5837.6,-1
11,26.50,-45.00,5869.8,-1
12,89.00,126.75,5122.5,-1
12,89.00,128.00,5122.4,-1
12,89.00,128.75,5122.4,-1
12,89.00,129.50,5122.3,-1
12,89.00,130.25,5122.3,-1
12,89.00,131.25,5122.2,-1
12,89.00,132.50,5122.2,-1
12,89.00,133.75,5122.1,-1
12,89.00,134.75,5122.1,-1
12,89.00,136.00,5122.1,-1
12,89.00,139.75,5122.1,-1
12,89.00,141.00,5122.1,-1
12,89.00,142.00,5122.1,-1
12,89.00,142.75,5122.2,-1
12,89.00,143.50,5122.2,-1
12,89.00,144.75,5122.2,-1
12,89.00,145.75,5122.3,-1
12,89.00,147.00,5122.4,-1
12,89.00,148.25,5122.4,-1
12,89.00,149.00,5122.5,-1
12,89.00,149.75,5122.5,-1
12,89.00,150.75,5122.6,-1
12,89.00,152.25,5122.7,-1
12,89.00,154.50,5122.9,-1
12,67.75,-108.50,5445.7,-1
12,67.25,91.50,5528.7,-1
12,66.75,0.75,5488.0,-1
12,62.00,-50.75,5520.7,-1
12,61.25,-53.75,5518.9,-1
12,61.25,87.75,5524.9,-1
12,55.75,-44.00,5536.7,-1
12,54.25,135.50,5582.1,-1
12,53.50,-38.75,5485.5,-1
12,53.50,133.75,5583.6,-1
12,50.25,30.75,5714.7,-1
12,49.75,-175.75,5608.6,-1
12,47.75,72.25,5634.3,-1
12,43.00,-89.00,5723.8,-1
12,37.25,-132.00,5737.9,-1
12,36.75,16.75,5831.1,-1
12,27.00,149.50,5854.5,-1
12,26.50,-44.75,5869.3,-1
13,88.25,128.25,5115.9,-1
13,88.25,129.25,5115.8,-1
13,88.25,130.00,5115.8,-1
13,88.25,130.75,5115.8,-1
13,88.25,131.75,5115.8,-1
13,88.25,132.75,5115.9,-1
13,68.75,-105.75,5432.6,-1
13,67.50,91.75,5544.7,-1
13,67.00,3.50,5503.0,-1
13,61.25,88.25,5539.8,-1
13,59.25,-53.25,5513.6,-1
13,54.75,-38.00,5462.9,-1
13,54.00,134.75,5595.5,-1
13,53.75,136.00,5595.4,-1
13,51.50,-175.50,5608.1,-1
13,49.25,30.00,5713.9,-1
13,47.75,73.00,5643.7,-1
13,43.50,-86.25,5726.4,-1
13,42.25,-87.50,5727.8,-1
13,37.00,-131.25,5733.8,-1
13,36.00,16.00,5831.6,-1
13,34.00,-149.75,5829.1,-1
13,27.25,149.00,5849.2,-1
13,26.25,-45.00,5848.0,-1
14,87.75,140.50,5123.1,-1
14,87.75,141.25,5123.1,-1
14,87.75,142.00,5123.1,-1
14,87.75,143.25,5123.1,-1
14,87.75,144.25,5123.1,-1
14,70.50,-102.75,5413.3,-1
14,67.00,6.25,5534.6,-1
14,61.00,88.50,5554.1,-1
14,57.00,-52.50,5529.5,-1
14,56.00,-38.75,5460.5,-1
14,54.25,135.25,5612.4,-1
14,52.25,-176.00,5600.9,-1
14,51.00,75.75,5671.4,-1
14,48.25,-81.00,5750.6,-1
14,48.25,30.00,5722.4,-1
14,48.00,74.50,5663.7,-1
14,44.25,-85.75,5728.5,-1
14,42.75,-85.75,5729.9,-1
14,37.00,-129.75,5714.6,-1
14,36.25,16.50,5843.8,-1
14,27.00,147.75,5862.5,-1
14,26.00,-45.50,5851.9,-1
15,89.75,-118.75,5185.3,-1
15,89.75,-117.25,5185.5,-1
15,89.75,-116.00,5185.5,-1
15,89.75,-114.75,5185.6,-1
15,89.75,72.00,5185.5,-1
15,89.75,73.75,5185.4,-1
15,89.75,75.50,5185.2,-1
15,87.25,150.25,5123.4,-1
15,87.25,151.75,5123.4,-1
15,77.25,-173.75,5267.2,-1
15,71.00,-101.25,5425.1,-1
15,60.75,90.25,5545.7,-1
15,56.50,-40.25,5472.7,-1
15,54.00,134.75,5612.2,-1
15,53.75,135.75,5612.6,-1
15,53.00,-176.00,5592.8,-1
15,49.00,-81.75,5738.9,-1
15,48.25,75.25,5664.3,-1
15,47.25,-83.50,5744.1,-1
15,46.75,30.50,5726.6,-1
15,42.75,-85.75,5738.3,-1
15,41.50,-85.25,5738.9,-1
15,37.50,-128.25,5718.7,-1
15,36.00,16.50,5849.6,-1
15,33.25,-151.25,5826.8,-1
15,27.75,147.25,5851.9,-1
15,25.75,-45.25,5849.9,-1
16,89.75,59.75,5199.8,-1
16,89.75,60.50,5199.7,-1
16,89.75,61.25,5199.7,-1
16,89.75,62.00,5199.6,-1
16,89.75,62.75,5199.6,-1
16,89.75,63.50,5199.5,-1
16,89.75,64.50,5199.4,-1
16,89.75,65.25,5199.4,-1
16,86.50,159.75,5124.0,-1
16,86.50,160.75,5124.0,-1
16,86.50,162.00,5124.0,-1
16,76.50,-163.75,5229.3,-1
16,71.75,-95.75,5455.2,-1
16,61.00,91.00,5543.7,-1
16,59.75,-140.25,5562.0,-1
16,56.75,130.25,5630.8,-1
16,56.50,-41.75,5482.5,-1
16,56.25,129.50,5630.8,-1
16,56.00,130.25,5630.8,-1
16,55.50,131.25,5630.7,-1
16,54.25,133.25,5628.3,-1
16,54.00,134.25,5628.8,-1
16,53.50,-176.25,5593.8,-1
16,53.50,135.75,5631.1,-1
16,52.25,141.25,5631.2,-1
16,52.00,78.00,5657.9,-1
16,52.00,142.25,5630.9,-1
16,51.75,-42.50,5511.6,-1
16,51.00,78.50,5657.5,-1
16,49.00,-82.25,5730.7,-1
16,48.75,76.00,5657.7,-1
16,45.50,31.50,5719.5,-1
16,41.50,-84.25,5741.4,-1
16,38.75,-127.00,5716.4,-1
16,35.00,13.75,5851.8,-1
16,33.50,-149.00,5836.0,-1
16,33.25,-152.50,5834.5,-1
16,28.50,146.75,5866.8,-1
16,25.50,-45.00,5860.7,-1
17,85.75,178.25,5124.5,-1
17,85.75,179.00,5124.5,-1
17,76.25,-154.75,5207.5,-1
17,64.50,19.00,5601.6,-1
17,62.50,91.75,5549.0,-1
17,59.25,-139.25,5557.4,-1
17,59.25,-138.25,5556.4,-1
17,58.25,120.75,5650.9,-1
17,58.00,126.75,5646.6,-1
17,57.75,129.00,5646.4,-1
17,57.50,124.50,5647.4,-1
17,57.00,128.75,5646.2,-1
17,56.75,126.75,5647.4,-1
17,56.25,131.25,5648.5,-1
17,56.00,127.50,5647.4,-1
17,55.50,-43.75,5476.2,-1
17,54.25,-176.50,5585.1,-1
17,54.25,133.50,5648.3,-1
17,54.00,134.50,5647.9,-1
17,52.25,-40.75,5494.2,-1
17,52.25,143.00,5635.0,-1
17,48.25,-82.25,5721.9,-1
17,48.25,76.75,5667.4,-1
17,44.75,33.00,5719.2,-1
17,42.00,-83.50,5737.3,-1
17,41.50,-177.50,5695.7,-1
17,39.75,-126.25,5711.4,-1
17,34.50,13.50,5848.8,-1
17,33.00,-152.75,5835.6,-1
17,29.50,146.75,5865.3,-1
17,26.25,-62.25,5896.3,-1
17,26.00,-45.00,5847.3,-1
18,85.50,-165.75,5124.7,-1
18,85.50,-165.00,5124.7,-1
18,75.75,-148.00,5205.8,-1
18,63.75,20.25,5628.8,-1
18,63.50,24.25,5632.8,-1
18,63.00,92.00,5559.9,-1
18,62.00,21.25,5630.8,-1
18,60.75,23.75,5629.5,-1
18,60.75,25.25,5628.9,-1
18,59.25,117.50,5658.3,-1
18,59.00,127.00,5657.7,-1
18,58.75,119.75,5656.3,-1
18,58.25,-137.50,5544.5,-1
18,58.25,120.75,5656.6,-1
18,57.75,129.25,5658.6,-1
18,57.25,124.50,5660.0,-1
18,57.00,129.25,5660.1,-1
18,56.75,127.50,5660.5,-1
18,56.75,130.25,5660.0,-1
18,56.25,129.50,5660.2,-1
18,56.25,131.00,5660.5,-1
18,54.75,-178.00,5579.4,-1
18,54.25,135.50,5663.2,-1
18,53.75,-44.50,5479.7,-1
18,53.25,-40.25,5490.3,-1
18,52.25,144.00,5635.0,-1
18,48.75,-81.25,5723.5,-1
18,44.50,34.50,5732.4,-1
18,42.50,-176.25,5659.7,-1
18,41.25,-82.25,5731.9,-1
18,41.00,-125.75,5693.6,-1
18,34.50,13.75,5867.5,-1
18,33.00,-151.50,5824.4,-1
18,31.50,-151.75,5824.2,-1
18,30.25,146.50,5877.5,-1
18,27.25,66.25,5856.0,-1
18,26.75,65.25,5855.1,-1
18,26.50,-45.00,5866.4,-1
18,26.25,63.00,5856.4,-1
18,25.50,114.75,5818.8,-1
19,86.25,-157.50,5126.8,-1
19,86.25,-156.25,5126.8,-1
19,75.25,-142.25,5209.7,-1
19,63.00,93.25,5549.4,-1
19,60.00,125.00,5654.9,-1
19,59.75,25.50,5627.2,-1
19,59.50,119.50,5653.3,-1
19,58.00,26.25,5624.6,-1
19,57.50,-136.50,5543.0,-1
19,54.50,-179.00,5567.4,-1
19,52.25,-43.75,5482.8,-1
19,52.25,144.75,5630.8,-1
19,49.50,-80.75,5728.3,-1
19,44.50,36.75,5736.8,-1
19,43.50,-175.50,5634.1,-1
19,43.50,-132.75,5694.1,-1
19,42.00,-125.25,5701.1,-1
19,41.25,-81.50,5741.1,-1
19,34.25,15.00,5868.5,-1
19,27.25,-45.00,5874.6,-1
19,26.50,116.50,5828.2,-1
20,87.75,-159.00,5133.1,-1
20,87.75,-158.25,5133.0,-1
20,87.75,-157.00,5133.0,-1
20,87.75,-155.25,5133.0,-1
20,87.75,-154.50,5133.0,-1
20,87.75,-153.00,5133.1,-1
20,74.75,-137.00,5215.0,-1
20,72.75,-9.25,5466.3,-1
20,62.75,94.00,5524.6,-1
20,56.50,29.50,5591.6,-1
20,56.25,-137.00,5561.8,-1
20,54.50,-179.75,5566.9,-1
20,52.00,146.50,5641.0,-1
20,51.25,83.50,5657.3,-1
20,51.00,-42.25,5489.0,-1
20,50.50,-80.25,5735.3,-1
20,50.50,81.75,5658.2,-1
20,46.00,38.50,5718.4,-1
20,45.25,-175.50,5619.2,-1
20,45.00,39.25,5719.9,-1
20,44.50,119.25,5665.9,-1
20,44.00,-124.00,5706.5,-1
20,42.75,122.75,5639.8,-1
20,41.50,-132.00,5699.3,-1
20,41.50,-80.50,5743.3,-1
20,40.50,-80.25,5742.1,-1
20,27.50,-45.00,5885.8,-1
21,89.75,-144.25,5147.1,-1
21,89.75,-143.50,5147.2,-1
21,89.75,-142.75,5147.2,-1
21,89.75,-142.00,5147.3,-1
21,89.75,-141.25,5147.3,-1
21,89.75,-140.50,5147.4,-1
21,89.75,-139.75,5147.4,-1
21,89.75,-139.00,5147.5,-1
21,89.75,-138.25,5147.6,-1
21,89.75,-137.50,5147.6,-1
21,89.75,-136.75,5147.6,-1
21,89.75,-135.75,5147.7,-1
21,89.75,-135.00,5147.8,-1
21,89.75,-134.25,5147.8,-1
21,89.75,-133.25,5147.9,-1
21,89.75,-132.25,5148.0,-1
21,89.75,-131.50,5148.0,-1
21,89.75,-130.50,5148.1,-1
